Empresa Distribuidora,Tipo Cliente,Mes,Año,date,Energía (gwh),Potencia (mw)
EdeEste,Ayuntamiento,1,2012,2012-01-01,5.455723,17.60701
EdeEste,Ayuntamiento,1,2013,2013-01-01,6.269137,15.787329999999994
EdeEste,Ayuntamiento,1,2014,2014-01-01,6.228713,15.865480000000002
EdeEste,Ayuntamiento,1,2015,2015-01-01,7.790957,16.157109999999996
EdeEste,Ayuntamiento,1,2016,2016-01-01,8.268114,16.102980000000002
EdeEste,Ayuntamiento,1,2017,2017-01-01,8.500906,17.21098
EdeEste,Ayuntamiento,1,2018,2018-01-01,8.508571,17.37687
EdeEste,Ayuntamiento,1,2019,2019-01-01,8.597691,18.078540000000004
EdeEste,Ayuntamiento,1,2020,2020-01-01,8.300712,16.961620000000003
EdeEste,Ayuntamiento,1,2021,2021-01-01,8.596901,17.714220000000005
EdeEste,Ayuntamiento,1,2022,2022-01-01,7.17,19.75
EdeEste,Ayuntamiento,1,2023,2023-01-01,9.27,20.72
EdeEste,Ayuntamiento,1,2024,2024-01-01,9.36,20.95
EdeEste,Ayuntamiento,2,2012,2012-02-01,5.631335,17.419370000000004
EdeEste,Ayuntamiento,2,2013,2013-02-01,5.796469,15.863389999999995
EdeEste,Ayuntamiento,2,2014,2014-02-01,6.801189,15.716669999999999
EdeEste,Ayuntamiento,2,2015,2015-02-01,7.77975,15.980679999999994
EdeEste,Ayuntamiento,2,2016,2016-02-01,7.692556,16.09314
EdeEste,Ayuntamiento,2,2017,2017-02-01,8.279688,16.97036
EdeEste,Ayuntamiento,2,2018,2018-02-01,7.956591,17.32525
EdeEste,Ayuntamiento,2,2019,2019-02-01,7.825725,18.24103
EdeEste,Ayuntamiento,2,2020,2020-02-01,7.727687,17.132240000000007
EdeEste,Ayuntamiento,2,2021,2021-02-01,7.02548,18.11
EdeEste,Ayuntamiento,2,2022,2022-02-01,7.65,19.86
EdeEste,Ayuntamiento,2,2023,2023-02-01,8.35,20.45
EdeEste,Ayuntamiento,2,2024,2024-02-01,8.45,20.97
EdeEste,Ayuntamiento,3,2012,2012-03-01,5.462319,17.298080000000002
EdeEste,Ayuntamiento,3,2013,2013-03-01,6.050665,15.706499999999995
EdeEste,Ayuntamiento,3,2014,2014-03-01,6.493914,15.79862
EdeEste,Ayuntamiento,3,2015,2015-03-01,7.531129,16.56512
EdeEste,Ayuntamiento,3,2016,2016-03-01,8.240607,16.109379999999998
EdeEste,Ayuntamiento,3,2017,2017-03-01,8.37457,16.941650000000003
EdeEste,Ayuntamiento,3,2018,2018-03-01,8.324451,17.38924
EdeEste,Ayuntamiento,3,2019,2019-03-01,8.704828,18.1277
EdeEste,Ayuntamiento,3,2020,2020-03-01,8.680059,17.211740000000006
EdeEste,Ayuntamiento,3,2021,2021-03-01,7.35,18.28
EdeEste,Ayuntamiento,3,2022,2022-03-01,8.08,19.9
EdeEste,Ayuntamiento,3,2023,2023-03-01,9.43,20.41
EdeEste,Ayuntamiento,3,2024,2024-03-01,9.41,20.21
EdeEste,Ayuntamiento,4,2012,2012-04-01,9.323941,17.140130000000003
EdeEste,Ayuntamiento,4,2013,2013-04-01,6.237056,15.585419999999992
EdeEste,Ayuntamiento,4,2014,2014-04-01,7.199112,15.810880000000001
EdeEste,Ayuntamiento,4,2015,2015-04-01,7.893431,15.996510000000002
EdeEste,Ayuntamiento,4,2016,2016-04-01,8.267599,16.14515
EdeEste,Ayuntamiento,4,2017,2017-04-01,8.17,16.96
EdeEste,Ayuntamiento,4,2018,2018-04-01,8.249917,18.834509999999998
EdeEste,Ayuntamiento,4,2019,2019-04-01,8.345101,17.946290000000005
EdeEste,Ayuntamiento,4,2020,2020-04-01,8.76067,17.69794
EdeEste,Ayuntamiento,4,2021,2021-04-01,8.23,17.29
EdeEste,Ayuntamiento,4,2022,2022-04-01,8.43,20.01
EdeEste,Ayuntamiento,4,2023,2023-04-01,9.03,21.24
EdeEste,Ayuntamiento,4,2024,2024-04-01,9.12,20.68
EdeEste,Ayuntamiento,5,2012,2012-05-01,5.769403,17.603810000000006
EdeEste,Ayuntamiento,5,2013,2013-05-01,6.419808,15.676389999999998
EdeEste,Ayuntamiento,5,2014,2014-05-01,6.968568,15.730490000000001
EdeEste,Ayuntamiento,5,2015,2015-05-01,7.826728,15.956940000000001
EdeEste,Ayuntamiento,5,2016,2016-05-01,8.288167,16.23863
EdeEste,Ayuntamiento,5,2017,2017-05-01,8.23,16.93
EdeEste,Ayuntamiento,5,2018,2018-05-01,8.307029,18.02788
EdeEste,Ayuntamiento,5,2019,2019-05-01,8.408868,17.20763
EdeEste,Ayuntamiento,5,2020,2020-05-01,8.322055,19.97574
EdeEste,Ayuntamiento,5,2021,2021-05-01,7.84,17.85
EdeEste,Ayuntamiento,5,2022,2022-05-01,8.44,19.94
EdeEste,Ayuntamiento,5,2023,2023-05-01,9.06,20.59
EdeEste,Ayuntamiento,5,2024,2024-05-01,9.25,21.01
EdeEste,Ayuntamiento,6,2012,2012-06-01,5.892478,16.732400000000002
EdeEste,Ayuntamiento,6,2013,2013-06-01,6.114148,15.648749999999998
EdeEste,Ayuntamiento,6,2014,2014-06-01,7.424921,15.749540000000005
EdeEste,Ayuntamiento,6,2015,2015-06-01,7.75957,15.925100000000002
EdeEste,Ayuntamiento,6,2016,2016-06-01,7.838233,16.3342
EdeEste,Ayuntamiento,6,2017,2017-06-01,8.5,17.0
EdeEste,Ayuntamiento,6,2018,2018-06-01,8.53268,18.055749999999996
EdeEste,Ayuntamiento,6,2019,2019-06-01,8.701904,17.423609999999996
EdeEste,Ayuntamiento,6,2020,2020-06-01,8.538257,17.13513
EdeEste,Ayuntamiento,6,2021,2021-06-01,7.81,17.28
EdeEste,Ayuntamiento,6,2022,2022-06-01,8.74,19.99
EdeEste,Ayuntamiento,6,2023,2023-06-01,9.57,20.18
EdeEste,Ayuntamiento,6,2024,2024-06-01,9.66,21.15
EdeEste,Ayuntamiento,7,2012,2012-07-01,5.974609,16.57923
EdeEste,Ayuntamiento,7,2013,2013-07-01,6.531409,11.401399999999997
EdeEste,Ayuntamiento,7,2014,2014-07-01,7.719349,15.85984
EdeEste,Ayuntamiento,7,2015,2015-07-01,7.983353,16.003730000000004
EdeEste,Ayuntamiento,7,2016,2016-07-01,8.334158,16.325960000000002
EdeEste,Ayuntamiento,7,2017,2017-07-01,8.49,16.98
EdeEste,Ayuntamiento,7,2018,2018-07-01,8.617686,18.12995
EdeEste,Ayuntamiento,7,2019,2019-07-01,8.687432,17.39834
EdeEste,Ayuntamiento,7,2020,2020-07-01,9.042348,17.686400000000003
EdeEste,Ayuntamiento,7,2021,2021-07-01,8.02,17.39
EdeEste,Ayuntamiento,7,2022,2022-07-01,8.35,20.19
EdeEste,Ayuntamiento,7,2023,2023-07-01,9.33,20.88
EdeEste,Ayuntamiento,7,2024,2024-07-01,9.57,21.16
EdeEste,Ayuntamiento,8,2012,2012-08-01,6.011792,16.72107
EdeEste,Ayuntamiento,8,2013,2013-08-01,6.628788,15.638
EdeEste,Ayuntamiento,8,2014,2014-08-01,7.145145,15.902820000000002
EdeEste,Ayuntamiento,8,2015,2015-08-01,8.276093,16.02485
EdeEste,Ayuntamiento,8,2016,2016-08-01,8.364577,16.88702
EdeEste,Ayuntamiento,8,2017,2017-08-01,8.18372,17.08879
EdeEste,Ayuntamiento,8,2018,2018-08-01,8.860603,18.771420000000003
EdeEste,Ayuntamiento,8,2019,2019-08-01,9.598725,17.555690000000002
EdeEste,Ayuntamiento,8,2020,2020-08-01,8.35436,17.346730000000004
EdeEste,Ayuntamiento,8,2021,2021-08-01,8.13,17.77
EdeEste,Ayuntamiento,8,2022,2022-08-01,14.49299,33.76327
EdeEste,Ayuntamiento,8,2023,2023-08-01,9.16,20.49
EdeEste,Ayuntamiento,8,2024,2024-08-01,10.11,21.47
EdeEste,Ayuntamiento,9,2012,2012-09-01,5.789737,16.70674
EdeEste,Ayuntamiento,9,2013,2013-09-01,6.347381,18.33115
EdeEste,Ayuntamiento,9,2014,2014-09-01,7.794776,15.77227
EdeEste,Ayuntamiento,9,2015,2015-09-01,7.470788,16.011200000000002
EdeEste,Ayuntamiento,9,2016,2016-09-01,8.030894,16.98265
EdeEste,Ayuntamiento,9,2017,2017-09-01,8.611747,17.03064
EdeEste,Ayuntamiento,9,2018,2018-09-01,8.391826,18.04813
EdeEste,Ayuntamiento,9,2019,2019-09-01,8.565294,17.420810000000003
EdeEste,Ayuntamiento,9,2020,2020-09-01,8.219446,17.378520000000005
EdeEste,Ayuntamiento,9,2021,2021-09-01,7.29,19.31
EdeEste,Ayuntamiento,9,2022,2022-09-01,9.423119000000002,20.630045
EdeEste,Ayuntamiento,9,2023,2023-09-01,9.53,20.87
EdeEste,Ayuntamiento,9,2024,2024-09-01,9.4152,21.468
EdeEste,Ayuntamiento,10,2012,2012-10-01,6.138017,14.987009999999996
EdeEste,Ayuntamiento,10,2013,2013-10-01,6.688033,15.787930000000003
EdeEste,Ayuntamiento,10,2014,2014-10-01,7.697804,15.975080000000002
EdeEste,Ayuntamiento,10,2015,2015-10-01,8.255736,16.038
EdeEste,Ayuntamiento,10,2016,2016-10-01,8.414492,16.988349999999997
EdeEste,Ayuntamiento,10,2017,2017-10-01,8.33,16.94
EdeEste,Ayuntamiento,10,2018,2018-10-01,8.299271,18.995380000000004
EdeEste,Ayuntamiento,10,2019,2019-10-01,8.500398,17.518810000000002
EdeEste,Ayuntamiento,10,2020,2020-10-01,8.654745,17.373350000000002
EdeEste,Ayuntamiento,10,2021,2021-10-01,7.08,20.01
EdeEste,Ayuntamiento,10,2022,2022-10-01,9.045642,20.51003
EdeEste,Ayuntamiento,10,2023,2023-10-01,9.49,20.91
EdeEste,Ayuntamiento,10,2024,2024-10-01,9.4,23.570781000000004
EdeEste,Ayuntamiento,11,2012,2012-11-01,5.975779,15.9091
EdeEste,Ayuntamiento,11,2013,2013-11-01,6.676586,15.92804
EdeEste,Ayuntamiento,11,2014,2014-11-01,7.947426,16.27245
EdeEste,Ayuntamiento,11,2015,2015-11-01,8.049897,16.079959999999996
EdeEste,Ayuntamiento,11,2016,2016-11-01,8.485113,16.980269999999997
EdeEste,Ayuntamiento,11,2017,2017-11-01,8.317196,42.51906
EdeEste,Ayuntamiento,11,2018,2018-11-01,8.642118,17.97937
EdeEste,Ayuntamiento,11,2019,2019-11-01,8.835446,17.438280000000002
EdeEste,Ayuntamiento,11,2020,2020-11-01,8.388521,17.19382
EdeEste,Ayuntamiento,11,2021,2021-11-01,7.11,20.08
EdeEste,Ayuntamiento,11,2022,2022-11-01,9.054472,20.661735999999998
EdeEste,Ayuntamiento,11,2023,2023-11-01,9.59,21.03
EdeEste,Ayuntamiento,11,2024,2024-11-01,9.606562,21.502215
EdeEste,Ayuntamiento,12,2012,2012-12-01,5.955531,3.220269999999997
EdeEste,Ayuntamiento,12,2013,2013-12-01,6.57925,16.662280000000003
EdeEste,Ayuntamiento,12,2014,2014-12-01,8.122509,16.046809999999997
EdeEste,Ayuntamiento,12,2015,2015-12-01,7.874553,16.17726
EdeEste,Ayuntamiento,12,2016,2016-12-01,8.26,17.05
EdeEste,Ayuntamiento,12,2017,2017-12-01,8.668635,17.288700000000002
EdeEste,Ayuntamiento,12,2018,2018-12-01,8.24832,18.02007
EdeEste,Ayuntamiento,12,2019,2019-12-01,8.514639,17.47946
EdeEste,Ayuntamiento,12,2020,2020-12-01,8.316066,17.74843
EdeEste,Ayuntamiento,12,2021,2021-12-01,7.28,19.95
EdeEste,Ayuntamiento,12,2022,2022-12-01,9.489540000000002,20.729714
EdeEste,Ayuntamiento,12,2023,2023-12-01,8.9,21.0
EdeEste,Ayuntamiento,12,2024,2024-12-01,9.584213,21.466378000000002
EdeEste,Comercial,1,2012,2012-01-01,41.102039,167.65142000000006
EdeEste,Comercial,1,2013,2013-01-01,19.536708,-12.372399999999999
EdeEste,Comercial,1,2014,2014-01-01,19.958447,0.4389600000000001
EdeEste,Comercial,1,2015,2015-01-01,20.052481,1.12034
EdeEste,Comercial,1,2016,2016-01-01,21.358065,2.20731
EdeEste,Comercial,1,2017,2017-01-01,21.049389,1.3711400000000002
EdeEste,Comercial,1,2018,2018-01-01,20.25072,0.9223600000000003
EdeEste,Comercial,1,2019,2019-01-01,21.0558,1.15511
EdeEste,Comercial,1,2020,2020-01-01,22.522598,1.1551299999999995
EdeEste,Comercial,1,2021,2021-01-01,18.051081,39.880061
EdeEste,Comercial,1,2022,2022-01-01,22.276844,35.577809
EdeEste,Comercial,1,2023,2023-01-01,47.56,74.92
EdeEste,Comercial,1,2024,2024-01-01,27.71,49.35
EdeEste,Comercial,2,2012,2012-02-01,42.583325,172.05873000000008
EdeEste,Comercial,2,2013,2013-02-01,19.474206,0.35868
EdeEste,Comercial,2,2014,2014-02-01,19.609162,0.4209
EdeEste,Comercial,2,2015,2015-02-01,19.909124,1.0088199999999998
EdeEste,Comercial,2,2016,2016-02-01,20.670967,2.1461300000000008
EdeEste,Comercial,2,2017,2017-02-01,19.969949,1.27797
EdeEste,Comercial,2,2018,2018-02-01,19.15684,0.9421700000000001
EdeEste,Comercial,2,2019,2019-02-01,20.20763,1.2017
EdeEste,Comercial,2,2020,2020-02-01,21.841123,1.2669499999999998
EdeEste,Comercial,2,2021,2021-02-01,17.864744,33.516179
EdeEste,Comercial,2,2022,2022-02-01,22.292216,35.374922
EdeEste,Comercial,2,2023,2023-02-01,37.98,74.81
EdeEste,Comercial,2,2024,2024-02-01,28.03,50.47
EdeEste,Comercial,3,2012,2012-03-01,43.172917,167.55844999999997
EdeEste,Comercial,3,2013,2013-03-01,18.976817,1.30629
EdeEste,Comercial,3,2014,2014-03-01,19.270377,0.35
EdeEste,Comercial,3,2015,2015-03-01,19.589643,0.015
EdeEste,Comercial,3,2016,2016-03-01,20.510553,2.28274
EdeEste,Comercial,3,2017,2017-03-01,19.686442,1.4428
EdeEste,Comercial,3,2018,2018-03-01,19.058538,0.9516999999999999
EdeEste,Comercial,3,2019,2019-03-01,20.734603,1.25778
EdeEste,Comercial,3,2020,2020-03-01,23.089578,1.1440899999999996
EdeEste,Comercial,3,2021,2021-03-01,19.076428,35.204219
EdeEste,Comercial,3,2022,2022-03-01,24.816203,36.119704
EdeEste,Comercial,3,2023,2023-03-01,40.95,77.24
EdeEste,Comercial,3,2024,2024-03-01,28.35,50.27
EdeEste,Comercial,4,2012,2012-04-01,45.165858,181.76916999999992
EdeEste,Comercial,4,2013,2013-04-01,19.445756,1.11527
EdeEste,Comercial,4,2014,2014-04-01,21.721798,0.41517000000000004
EdeEste,Comercial,4,2015,2015-04-01,20.387603,1.07523
EdeEste,Comercial,4,2016,2016-04-01,21.580816,2.19528
EdeEste,Comercial,4,2017,2017-04-01,21.4,1.27
EdeEste,Comercial,4,2018,2018-04-01,19.853608,1.0711600000000001
EdeEste,Comercial,4,2019,2019-04-01,20.915261,1.07477
EdeEste,Comercial,4,2020,2020-04-01,17.598308,1.2678499999999997
EdeEste,Comercial,4,2021,2021-04-01,19.776278,69.389494
EdeEste,Comercial,4,2022,2022-04-01,24.686023,36.470499
EdeEste,Comercial,4,2023,2023-04-01,28.24,46.88
EdeEste,Comercial,4,2024,2024-04-01,29.94,50.41
EdeEste,Comercial,5,2012,2012-05-01,46.329168,171.03628000000003
EdeEste,Comercial,5,2013,2013-05-01,21.633629,0.38881
EdeEste,Comercial,5,2014,2014-05-01,20.509266,0.48345000000000005
EdeEste,Comercial,5,2015,2015-05-01,21.887469,1.03553
EdeEste,Comercial,5,2016,2016-05-01,22.069262,2.1732499999999995
EdeEste,Comercial,5,2017,2017-05-01,21.22,1.28
EdeEste,Comercial,5,2018,2018-05-01,21.529295,1.07862
EdeEste,Comercial,5,2019,2019-05-01,22.434066,1.39136
EdeEste,Comercial,5,2020,2020-05-01,12.226867,1.1949099999999997
EdeEste,Comercial,5,2021,2021-05-01,20.784337,35.974957
EdeEste,Comercial,5,2022,2022-05-01,23.607577,36.341369
EdeEste,Comercial,5,2023,2023-05-01,29.81,47.6
EdeEste,Comercial,5,2024,2024-05-01,30.6,49.81
EdeEste,Comercial,6,2012,2012-06-01,50.899628,169.69423999999992
EdeEste,Comercial,6,2013,2013-06-01,21.47302,0.40203999999999995
EdeEste,Comercial,6,2014,2014-06-01,21.718289,1.0988899999999997
EdeEste,Comercial,6,2015,2015-06-01,22.231283,1.13102
EdeEste,Comercial,6,2016,2016-06-01,22.965643,2.0758199999999998
EdeEste,Comercial,6,2017,2017-06-01,23.23,1.28
EdeEste,Comercial,6,2018,2018-06-01,22.438137,0.98727
EdeEste,Comercial,6,2019,2019-06-01,23.819597,1.25722
EdeEste,Comercial,6,2020,2020-06-01,17.895087,1.1853599999999997
EdeEste,Comercial,6,2021,2021-06-01,21.05,35.16
EdeEste,Comercial,6,2022,2022-06-01,24.98566,37.60872
EdeEste,Comercial,6,2023,2023-06-01,35.62,40.0
EdeEste,Comercial,6,2024,2024-06-01,34.32,50.79
EdeEste,Comercial,7,2012,2012-07-01,49.262028,170.47814999999997
EdeEste,Comercial,7,2013,2013-07-01,21.581551,0.46118000000000003
EdeEste,Comercial,7,2014,2014-07-01,22.404133,1.33026
EdeEste,Comercial,7,2015,2015-07-01,22.509542,1.1848199999999998
EdeEste,Comercial,7,2016,2016-07-01,23.130674,2.0821699999999996
EdeEste,Comercial,7,2017,2017-07-01,22.85,1.22
EdeEste,Comercial,7,2018,2018-07-01,22.80773,1.0008200000000003
EdeEste,Comercial,7,2019,2019-07-01,24.728129,1.35161
EdeEste,Comercial,7,2020,2020-07-01,21.044693,0.9775699999999998
EdeEste,Comercial,7,2021,2021-07-01,21.755979,36.387125
EdeEste,Comercial,7,2022,2022-07-01,25.276647,38.175372
EdeEste,Comercial,7,2023,2023-07-01,31.68,48.21
EdeEste,Comercial,7,2024,2024-07-01,38.48,50.88
EdeEste,Comercial,8,2012,2012-08-01,50.061178,170.64334
EdeEste,Comercial,8,2013,2013-08-01,22.316984,0.475
EdeEste,Comercial,8,2014,2014-08-01,22.223605,1.21742
EdeEste,Comercial,8,2015,2015-08-01,23.787952,2.5722899999999997
EdeEste,Comercial,8,2016,2016-08-01,23.760217,2.08991
EdeEste,Comercial,8,2017,2017-08-01,23.455005,0.7582900000000002
EdeEste,Comercial,8,2018,2018-08-01,23.626026,1.0045199999999999
EdeEste,Comercial,8,2019,2019-08-01,24.901546,1.4326900000000002
EdeEste,Comercial,8,2020,2020-08-01,20.822843,17.346730000000004
EdeEste,Comercial,8,2021,2021-08-01,23.271638,67.187242
EdeEste,Comercial,8,2022,2022-08-01,32.062829,51.056646
EdeEste,Comercial,8,2023,2023-08-01,32.18,49.99
EdeEste,Comercial,8,2024,2024-08-01,37.2,51.62
EdeEste,Comercial,9,2012,2012-09-01,48.966322,178.63501
EdeEste,Comercial,9,2013,2013-09-01,23.319307,58.66669
EdeEste,Comercial,9,2014,2014-09-01,20.581424,0.9649200000000001
EdeEste,Comercial,9,2015,2015-09-01,22.893959,1.57835
EdeEste,Comercial,9,2016,2016-09-01,23.850337,1.9536900000000001
EdeEste,Comercial,9,2017,2017-09-01,22.570364,0.5554199999999999
EdeEste,Comercial,9,2018,2018-09-01,22.432661,0.91215
EdeEste,Comercial,9,2019,2019-09-01,25.120203,1.28213
EdeEste,Comercial,9,2020,2020-09-01,20.183387,1.04762
EdeEste,Comercial,9,2021,2021-09-01,23.31,37.341444
EdeEste,Comercial,9,2022,2022-09-01,31.292792,48.924994000000005
EdeEste,Comercial,9,2023,2023-09-01,31.07,52.13
EdeEste,Comercial,9,2024,2024-09-01,35.48,53.69
EdeEste,Comercial,10,2012,2012-10-01,50.671978,113.88124000000002
EdeEste,Comercial,10,2013,2013-10-01,22.241216,0.74174
EdeEste,Comercial,10,2014,2014-10-01,21.705001,0.9608299999999999
EdeEste,Comercial,10,2015,2015-10-01,23.308654,1.3536700000000002
EdeEste,Comercial,10,2016,2016-10-01,22.949762,1.5434700000000003
EdeEste,Comercial,10,2017,2017-10-01,20.85,0.56
EdeEste,Comercial,10,2018,2018-10-01,22.413533,2.0024100000000002
EdeEste,Comercial,10,2019,2019-10-01,24.903869,1.5038000000000002
EdeEste,Comercial,10,2020,2020-10-01,20.23928,1.11569
EdeEste,Comercial,10,2021,2021-10-01,23.509983,36.438727
EdeEste,Comercial,10,2022,2022-10-01,33.055012,52.692107
EdeEste,Comercial,10,2023,2023-10-01,32.52,49.64
EdeEste,Comercial,10,2024,2024-10-01,36.159563,50.573736999999994
EdeEste,Comercial,11,2012,2012-11-01,47.438953,160.97939000000002
EdeEste,Comercial,11,2013,2013-11-01,21.383755,-57.55635000000001
EdeEste,Comercial,11,2014,2014-11-01,21.681937,1.02209
EdeEste,Comercial,11,2015,2015-11-01,23.133045,1.69026
EdeEste,Comercial,11,2016,2016-11-01,21.984828,1.3972200000000006
EdeEste,Comercial,11,2017,2017-11-01,21.34891,0.92401
EdeEste,Comercial,11,2018,2018-11-01,21.74149,1.1837699999999998
EdeEste,Comercial,11,2019,2019-11-01,24.469556,1.2019499999999999
EdeEste,Comercial,11,2020,2020-11-01,20.345201,1.0539899999999998
EdeEste,Comercial,11,2021,2021-11-01,23.716639,38.019415
EdeEste,Comercial,11,2022,2022-11-01,35.425243,47.686651
EdeEste,Comercial,11,2023,2023-11-01,30.29,49.49
EdeEste,Comercial,11,2024,2024-11-01,33.733996,50.771921
EdeEste,Comercial,12,2012,2012-12-01,47.984404,175.86145999999994
EdeEste,Comercial,12,2013,2013-12-01,21.164204,1.60519
EdeEste,Comercial,12,2014,2014-12-01,21.032618,1.07157
EdeEste,Comercial,12,2015,2015-12-01,21.829814,1.9520100000000002
EdeEste,Comercial,12,2016,2016-12-01,20.78,1.43
EdeEste,Comercial,12,2017,2017-12-01,20.948807,0.90677
EdeEste,Comercial,12,2018,2018-12-01,22.01833,1.0524899999999997
EdeEste,Comercial,12,2019,2019-12-01,23.072921,1.23786
EdeEste,Comercial,12,2020,2020-12-01,19.606461,1.0886600000000002
EdeEste,Comercial,12,2021,2021-12-01,22.84174,63.329297
EdeEste,Comercial,12,2022,2022-12-01,53.328188999999995,46.666971000000004
EdeEste,Comercial,12,2023,2023-12-01,28.84,52.59
EdeEste,Comercial,12,2024,2024-12-01,30.480204,50.508138
EdeEste,Gobierno,1,2012,2012-01-01,16.104871,0.40614999999999996
EdeEste,Gobierno,1,2013,2013-01-01,29.384813,52.35691000000001
EdeEste,Gobierno,1,2014,2014-01-01,19.140779,78.90234
EdeEste,Gobierno,1,2015,2015-01-01,29.692164,72.33185999999998
EdeEste,Gobierno,1,2016,2016-01-01,28.677069,77.21775999999998
EdeEste,Gobierno,1,2017,2017-01-01,29.491615,80.24485999999997
EdeEste,Gobierno,1,2018,2018-01-01,30.966059,81.19424999999998
EdeEste,Gobierno,1,2019,2019-01-01,32.617671,86.69745999999998
EdeEste,Gobierno,1,2020,2020-01-01,31.971094,87.95371
EdeEste,Gobierno,1,2021,2021-01-01,39.548838,84.46624999999997
EdeEste,Gobierno,1,2022,2022-01-01,27.03,87.25
EdeEste,Gobierno,1,2023,2023-01-01,26.1,89.22
EdeEste,Gobierno,1,2024,2024-01-01,30.28,100.22
EdeEste,Gobierno,2,2012,2012-02-01,15.715352,0.47512
EdeEste,Gobierno,2,2013,2013-02-01,27.482482,83.03199999999997
EdeEste,Gobierno,2,2014,2014-02-01,33.124188,90.93080000000002
EdeEste,Gobierno,2,2015,2015-02-01,30.775264,73.52277999999991
EdeEste,Gobierno,2,2016,2016-02-01,27.322447,76.97911000000002
EdeEste,Gobierno,2,2017,2017-02-01,30.801775,81.11247999999996
EdeEste,Gobierno,2,2018,2018-02-01,30.541039,81.48277
EdeEste,Gobierno,2,2019,2019-02-01,33.877257,44.96646
EdeEste,Gobierno,2,2020,2020-02-01,30.625014,85.60363
EdeEste,Gobierno,2,2021,2021-02-01,27.06,89.06
EdeEste,Gobierno,2,2022,2022-02-01,36.74,100.09
EdeEste,Gobierno,2,2023,2023-02-01,23.75,90.17
EdeEste,Gobierno,2,2024,2024-02-01,28.11,104.96
EdeEste,Gobierno,3,2012,2012-03-01,19.240067,0.43384999999999996
EdeEste,Gobierno,3,2013,2013-03-01,28.503458,82.93402
EdeEste,Gobierno,3,2014,2014-03-01,26.831516,73.48
EdeEste,Gobierno,3,2015,2015-03-01,28.546563,74.3719
EdeEste,Gobierno,3,2016,2016-03-01,31.768628,76.41256
EdeEste,Gobierno,3,2017,2017-03-01,31.558796,80.50611999999997
EdeEste,Gobierno,3,2018,2018-03-01,32.522038,84.83727
EdeEste,Gobierno,3,2019,2019-03-01,34.219249,87.52802999999999
EdeEste,Gobierno,3,2020,2020-03-01,35.873529,88.76176999999998
EdeEste,Gobierno,3,2021,2021-03-01,25.22,88.66
EdeEste,Gobierno,3,2022,2022-03-01,26.84,90.63
EdeEste,Gobierno,3,2023,2023-03-01,28.32,91.65
EdeEste,Gobierno,3,2024,2024-03-01,32.15,101.78
EdeEste,Gobierno,4,2012,2012-04-01,19.802162,0.38419999999999993
EdeEste,Gobierno,4,2013,2013-04-01,29.864305,82.46079999999999
EdeEste,Gobierno,4,2014,2014-04-01,28.416796,73.67
EdeEste,Gobierno,4,2015,2015-04-01,29.618586,73.82675000000002
EdeEste,Gobierno,4,2016,2016-04-01,33.040989,78.37267999999997
EdeEste,Gobierno,4,2017,2017-04-01,31.9,80.47
EdeEste,Gobierno,4,2018,2018-04-01,32.666354,85.94673
EdeEste,Gobierno,4,2019,2019-04-01,35.449721,87.54574999999998
EdeEste,Gobierno,4,2020,2020-04-01,35.420742,91.70149
EdeEste,Gobierno,4,2021,2021-04-01,28.1,89.4
EdeEste,Gobierno,4,2022,2022-04-01,28.04,94.87
EdeEste,Gobierno,4,2023,2023-04-01,27.16,92.78
EdeEste,Gobierno,4,2024,2024-04-01,34.25,98.9
EdeEste,Gobierno,5,2012,2012-05-01,22.063858,0.43705
EdeEste,Gobierno,5,2013,2013-05-01,30.269678,84.34832
EdeEste,Gobierno,5,2014,2014-05-01,29.463539,79.19438999999997
EdeEste,Gobierno,5,2015,2015-05-01,29.988411,74.91692999999998
EdeEste,Gobierno,5,2016,2016-05-01,32.106435,77.22329
EdeEste,Gobierno,5,2017,2017-05-01,31.19,82.0
EdeEste,Gobierno,5,2018,2018-05-01,34.089001,86.24080000000001
EdeEste,Gobierno,5,2019,2019-05-01,34.890161,87.79686000000001
EdeEste,Gobierno,5,2020,2020-05-01,29.95631,104.01131
EdeEste,Gobierno,5,2021,2021-05-01,33.72,91.06
EdeEste,Gobierno,5,2022,2022-05-01,27.72,92.38
EdeEste,Gobierno,5,2023,2023-05-01,29.56,94.35
EdeEste,Gobierno,5,2024,2024-05-01,31.08,104.73
EdeEste,Gobierno,6,2012,2012-06-01,23.957353,0.37784
EdeEste,Gobierno,6,2013,2013-06-01,28.239675,85.10840999999999
EdeEste,Gobierno,6,2014,2014-06-01,32.118981,104.02893999999998
EdeEste,Gobierno,6,2015,2015-06-01,29.830803,75.34266999999998
EdeEste,Gobierno,6,2016,2016-06-01,32.725606,80.58570000000003
EdeEste,Gobierno,6,2017,2017-06-01,34.2,80.64
EdeEste,Gobierno,6,2018,2018-06-01,50.995219,88.19699
EdeEste,Gobierno,6,2019,2019-06-01,37.734955,88.34154999999998
EdeEste,Gobierno,6,2020,2020-06-01,34.246426,88.94682000000002
EdeEste,Gobierno,6,2021,2021-06-01,30.24,93.65
EdeEste,Gobierno,6,2022,2022-06-01,31.26,93.88
EdeEste,Gobierno,6,2023,2023-06-01,34.8,102.37
EdeEste,Gobierno,6,2024,2024-06-01,33.48,104.72
EdeEste,Gobierno,7,2012,2012-07-01,24.073902,0.5749
